"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013985","1926-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260218",",,6","","","","","","","","","20.1",",,6,18,","","","","","","","24.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260330",",,6","","","","","","","","","16.8",",,6,30,","","","","","","","57.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","7",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260411",",,6","","","","","","","","","14.2",",,6,11,","","","","","","","29.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","11",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260509",",,6","","","","","","","","","10.7",",,6,09,","","","","","","","61.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","7",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260618",",,6","","","","","","","","","20.8",",,6,18,","","","","","","","61.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260729",",,6","","","","","","","","","39.1",",,6,29,","","","","","","","95.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-08","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260812",",,6","","","","","","","","","15.0",",,6,12,","","","","","","","42.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-09","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19260915",",,6","","","","","","","","","48.5",",,6,15,","","","","","","","78.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-10","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19261003",",,6","","","","","","","","","2.3",",,6,03,","","","","","","","2.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-11","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","7",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19261108",",,6","","","","","","","","","15.2",",,6,08,","","","","","","","32.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1926-12","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19261209",",,6","","","","","","","","","5.8",",,6,09,","","","","","","","12.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","4",",6","0",",6","","","3",",6","","","","","","","","","","","","","","","","","","","19270218",",,6","","","19270214",",,6","","","","","","","56",",,6,18,","9.4",",,6,14,","","","","","","","23.7",",,,6","","","","","","","","","130",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","5",",6","1",",6","","","1",",6","","","","","","","","","","","","","","","","","","","19270301",",,6","","","19270311",",,6","","","","","","","71",",,6,01,","25.4",",,6,11,","","","","","","","50.9",",,,6","","","","","","","","","74",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19270430","+,,6","","","19270408",",,6","","","","","","","0",",,6,30,+","62.5",",,6,08,","","","","","","","111.5",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19270506",",,6","","","","","","","","","10.4",",,6,06,","","","","","","","18.8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","12",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19270612",",,6","","","","","","","","","19.8",",,6,12,","","","","","","","82.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19270729",",,6","","","","","","","","","48.8",",,6,29,","","","","","","","106.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-08","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","12",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19270802",",,6","","","","","","","","","59.4",",,6,02,","","","","","","","152.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-09","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19270926",",,6","","","","","","","","","25.7",",,6,26,","","","","","","","70.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-10","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19271003",",,6","","","","","","","","","2.5",",,6,03,","","","","","","","5.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-11","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","1",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","19271130",",,6","","","19271130",",,6","","","","","","","38",",,6,30,","3.8",",,6,30,","","","","","","","3.8",",,,6","","","","","","","","","38",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1927-12","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","1",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19271224",",,6","","","19271224",",,6","","","","","","","8",",,6,24,","0.5",",,6,24,","","","","","","","0.5",",,,6","","","","","","","","","8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-01","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","3",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280116","+,,6","","","","","","","","","0.3",",,6,16,+","","","","","","","0.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280213",",,6","","","","","","","","","17.5",",,6,13,","","","","","","","40.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","5",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280315",",,6","","","","","","","","","22.9",",,6,15,","","","","","","","46.8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280422",",,6","","","","","","","","","42.2",",,6,22,","","","","","","","64.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","12",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280515",",,6","","","","","","","","","27.9",",,6,15,","","","","","","","98.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","21",",6","11",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280604",",,6","","","","","","","","","25.9",",,6,04,","","","","","","","134.8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280708",",,6","","","","","","","","","24.6",",,6,08,","","","","","","","59.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-08","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280803",",,6","","","","","","","","","40.6",",,6,03,","","","","","","","70.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-09","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","1",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19280902",",,6","","","","","","","","","27.4",",,6,02,","","","","","","","28.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-10","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19281014",",,6","","","","","","","","","23.4",",,6,14,","","","","","","","62.6",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-11","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19281101",",,6","","","","","","","","","28.4",",,6,01,","","","","","","","78.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1928-12","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","5",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19281217",",,6","","","","","","","","","10.7",",,6,17,","","","","","","","20.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-01","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","5",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","19290105",",,6","","","19290105",",,6","","","","","","","165",",,6,05,","12.7",",,6,05,","","","","","","","14.4",",,,6","","","","","","","","","171",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","3",",6","0",",6","6","5,6","3",",6","","","","","","","","","","","","","","","","","19290222",",5,6","19290222",",,6","","","19290222",",,6","","","","","102","5,,6,22,","102",",,6,22,","6.1",",,6,22,","","","","","","","18.3",",,,6","","","","","","","","","232",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","2",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19290316",",,6","","","19290329",",,6","","","","","","","0",",T,6,16,","11.7",",,6,29,","","","","","","","12.2",",,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19290430","+,,6","","","19290405",",,6","","","","","","","0",",,6,30,+","17.8",",,6,05,","","","","","","","41.5",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","12",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19290502",",,6","","","","","","","","","19.6",",,6,02,","","","","","","","67.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19290607",",,6","","","","","","","","","33.5",",,6,07,","","","","","","","69.4",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19290729",",,6","","","","","","","","","61.5",",,6,29,","","","","","","","139.9",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-08","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19290811",",,6","","","","","","","","","16.3",",,6,11,","","","","","","","29.5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-09","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19290907",",,6","","","","","","","","","39.1",",,6,07,","","","","","","","77.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-10","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19291031","+,,6","","","19291030",",,6","","","","","","","0",",,6,31,+","16.3",",,6,30,","","","","","","","21.8",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-11","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","6",",6","0",",6","","","5",",6","","","","","","","","","","","","","","","","","","","19291109",",,6","","","19291110",",,6","","","","","","","132",",,6,09,","17.3",",,6,10,","","","","","","","64.2",",,,6","","","","","","","","","428",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1929-12","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19291201",",,6","","","19291201",",,6","","","","","","","5",",,6,01,","0.5",",,6,01,","","","","","","","1.4",",,,6","","","","","","","","","5",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-01","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","0",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","19300121",",,6","","","19300121",",,6","","","","","","","25",",,6,21,","2.0",",,6,21,","","","","","","","8.1",",,,6","","","","","","","","","73",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","2","1,6","0","1,6","0","1,6","","","0",",6","","","","","","","","","","","","","","","","","","","19300215",",,6","","","19300228",",1,6","","","","","","","0",",T,6,15,","0.8","1,,6,28,","","","","","","","1.1","1,,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","2",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300324",",,6","","","","","","","","","1.0",",,6,24,","","","","","","","1.8",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","8",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19300430","+,,6","","","19300430",",,6","","","","","","","0",",,6,30,+","56.4",",,6,30,","","","","","","","69.7",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300516",",,6","","","","","","","","","30.7",",,6,16,","","","","","","","83.3",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300610",",,6","","","","","","","","","12.2",",,6,10,","","","","","","","32.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","7",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300723",",,6","","","","","","","","","26.2",",,6,23,","","","","","","","39.2",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-08","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","7",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300828",",,6","","","","","","","","","7.4",",,6,28,","","","","","","","14.0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-09","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","19300906",",,6","","","","","","","","","29.5",",,6,06,","","","","","","","68.7",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-10","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19301031","+,,6","","","19301005",",,6","","","","","","","0",",,6,31,+","38.6",",,6,05,","","","","","","","107.9",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-11","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","3",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19301130","+,,6","","","19301120",",,6","","","","","","","0",",T,6,30,+","28.4",",,6,20,","","","","","","","44.9",",,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1930-12","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","3",",6","1",",6","0",",6","","","1",",6","","","","","","","","","","","","","","","","","","","19301215",",,6","","","19301215",",,6","","","","","","","124",",,6,15,","12.4",",,6,15,","","","","","","","14.5",",,,6","","","","","","","","","127",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-01","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","3",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310113",",,6","","","19310108",",,6","","","","","","","8",",,6,13,","1.3",",,6,08,","","","","","","","2.6",",,,6","","","","","","","","","11",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-02","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","1",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310218","+,,6","","","19310221",",,6","","","","","","","0",",T,6,18,+","3.6",",,6,21,","","","","","","","5.4",",,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-03","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","6",",6","1",",6","","","4",",6","","","","","","","","","","","","","","","","","","","19310327",",,6","","","19310320",",,6","","","","","","","107",",,6,27,","28.2",",,6,20,","","","","","","","72.0",",,,6","","","","","","","","","290",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-04","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","10",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310421",",,6","","","19310409",",,6","","","","","","","0",",T,6,21,","21.8",",,6,09,","","","","","","","53.2",",,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-05","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","6",",6","4",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310522",",,6","","","19310521",",,6","","","","","","","0",",T,6,22,","22.9",",,6,21,","","","","","","","54.7",",,,6","","","","","","","","","0",",T,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-06","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","4",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310630","+,,6","","","19310613",",,6","","","","","","","0",",,6,30,+","24.9",",,6,13,","","","","","","","37.1",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013985","1931-07","37.77105","-99.96915","785.6","DODGE CITY REGIONAL AIRPORT, KS US","","","","","","","","","","","","","","","9",",6","5",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","19310731","+,,6","","","19310710",",,6","","","","","","","0",",,6,31,+","15.7",",,6,10,","","","","","","","47.0",",,,6","","","","","","","","","0",",,,6","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
