"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093820","1966-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","7",",0","2",",0","8",",0","1",",0","1",",0","19",",0","6",",0","0",",0","0",",0","16","","4","","19660205",",,0","19660201",",,0","19660201",",,0","","","19660213",",,0","19660209",",,0","-17.8",",0,05,","229",",,0,01,","155",",,0,01,","26.4",",,0,13,","18.3",",0,09,","2160.9","0","494.2",",0","92.5",",,,0","","","","","","","165",",,,0","0.68",",0","4.66",",,,0","-3.30",",,,0","","","180",",X","","","","","","","13.4",",X","","","","","",""
"USW00093820","1966-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","1.9","0","1.9",",0","7",",0","3",",0","0",",0","1",",0","0",",0","0",",0","13",",0","2",",0","5",",0","0",",0","8","","1","","19660307",",,0","19660306",",,0","19660306",",,0","2","","19660303",",,0","19660322",",,0","-8.3",",0,07,","25",",,0,06,","20",",,0,06,","10.4",",,0,03,","26.1",",0,22,","2514.7","0","353.8",",0","25.2",",,,0","","","","","","","30",",,,0","6.98",",0","13.10",",,,0","0.86",",,,0","","","290",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1966-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","7.5","0","5.6",",0","16",",0","10",",0","3",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","17","","","","19660410",",,0","19660430","+,,0","19660409","+,,0","1","","19660428",",,0","19660418",",,0","-1.7",",0,10,","0",",,0,30,+","0",",T,0,09,+","44.2",",,0,28,","25.6",",0,18,","2726.2","0","211.5",",0","182.0",",,,0","","","","","","","0",",T,,0","11.47",",0","15.97",",,,0","6.97",",,,0","","","250",",X","","","","","","","12.5",",X","","","","","",""
"USW00093820","1966-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","24.6","0","17.1",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","8","","3","","19660510",",,0","19660531","+,,0","19660531","+,,0","4","","19660524",",,0","19660523","+,,0","-3.3",",0,10,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,24,","29.4",",0,23,+","2820.8","0","94.6",",0","123.2",",,,0","","","","","","","0",",,,0","15.83",",0","22.17",",,,0","9.50",",,,0","","","360",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1966-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","146.1","0","121.5",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","5","","","","19660601",",,0","19660630","+,,0","19660630","+,,0","5","","19660606",",,0","19660627",",,0","3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,06,","36.1",",0,27,","2832.7","0","11.9",",0","34.5",",,,0","","","","","","","0",",,,0","21.99",",0","29.03",",,,0","14.94",",,,0","","","210",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1966-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","359.6","0","213.5",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","9","","","","19660721",",,0","19660731","+,,0","19660731","+,,0","11","","19660706",",,0","19660713",",,0","11.7",",0,21,","0",",,0,31,+","0",",,0,31,+","30.7",",,0,06,","36.7",",0,13,","0.0","0","0.0",",0","145.7",",,,0","","","","","","","0",",,,0","25.22",",0","31.49",",,,0","18.95",",,,0","","","290",",X","","","","","","","16.5",",X","","","","","",""
"USW00093820","1966-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","491.5","0","131.9",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","16","","","","19660824",",,0","19660831","+,,0","19660831","+,,0","5","","19660814",",,0","19660810",",,0","11.7",",0,24,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,14,","31.7",",0,10,","1.6","0","1.6",",0","115.6",",,,0","","","","","","","0",",,,0","22.54",",0","27.67",",,,0","17.40",",,,0","","","200",",X","","","","","","","10.3",",X","","","","","",""
"USW00093820","1966-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","532.9","0","41.4",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","15","","3","","19660916",",,0","19660930","+,,0","19660930","+,,0","2","","19660919",",,0","19660903",",,0","6.1",",0,16,","0",",,0,30,+","0",",,0,30,+","56.1",",,0,19,","31.1",",0,03,","37.9","0","36.3",",0","102.4",",,,0","","","","","","","0",",,,0","18.50",",0","23.63",",,,0","13.37",",,,0","","","220",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1966-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","537.9","0","5.0",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","9",",0","0",",0","5","","1","","19661030",",,0","19661031","+,,0","19661031","+,,0","3","","19661031",",,0","19661013",",,0","-0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,31,","26.1",",0,13,","228.8","0","190.9",",0","36.6",",,,0","","","","","","","0",",,,0","12.34",",0","18.12",",,,0","6.55",",,,0","","","180",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1966-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","537.9","0","0.0",",0","11",",0","7",",0","2",",0","5",",0","1",",0","0",",0","11",",0","2",",0","1",",0","0",",0","14","","3","","19661104",",,0","19661104","+,,0","19661102",",,0","1","","19661110",",,0","19661107",",,0","-6.1",",0,04,","127",",,0,04,+","191",",,0,02,","33.5",",,0,10,","21.1",",0,07,","550.1","0","321.3",",0","101.9",",,,0","","","","","","","215",",,,0","7.62",",0","12.01",",,,0","3.24",",,,0","","","270",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1966-12","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","537.9","0","0.0",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","20",",0","8",",0","0",",0","0",",0","8","","1","","19661203",",,0","19661229","+,,0","19661210",",,0","","","19661209",",,0","19661208",",,0","-11.1",",0,03,","0",",T,0,29,+","5",",,0,10,","38.9",",,0,09,","18.9",",0,08,","1058.5","0","508.4",",0","116.9",",,,0","","","","","","","8",",,,0","1.93",",0","5.73",",,,0","-1.86",",,,0","","","190",",X","","","","","","","12.1",",X","","","","","",""
"USW00093820","1967-01","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","2",",0","0",",0","0",",0","20",",0","3",",0","2",",0","0",",0","8","","","","19670118",",,0","19670119","+,,0","19670105",",,0","","","19670114",",,0","19670124",",,0","-13.3",",0,18,","25",",,0,19,+","20",",,0,05,","9.9",",,0,14,","21.7",",0,24,","1535.5","0","477.0",",0","34.3",",,,0","","","","","","","38",",,,0","2.95",",0","7.77",",,,0","-1.87",",,,0","","","230",",X","","","","","","","13.0",",X","","","","","",""
"USW00093820","1967-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","6",",0","0",",0","8",",0","4",",0","2",",0","25",",0","8",",0","0",",0","0",",0","9","","4","","19670225",",,0","19670217",",,0","19670216",",,0","1","","19670202",",,0","19670214",",,0","-19.4",",0,25,","178",",,0,17,","152",",,0,16,","17.8",",,0,02,","17.2",",0,14,","2076.9","0","541.4",",0","58.4",",,,0","","","","","","","281",",,,0","-1.00",",0","4.14",",,,0","-6.14",",,,0","","","280",",X","","","","","","","13.9",",X","","","","","",""
"USW00093820","1967-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","5.3","0","5.3",",0","9",",0","8",",0","2",",0","2",",0","2",",0","0",",0","9",",0","0",",0","10",",0","0",",0","11","","1","","19670318",",,0","19670307",",,0","19670306",",,0","3","","19670306",",,0","19670313",",,0","-8.9",",0,18,","102",",,0,07,","56",",,0,06,","47.8",",,0,06,","27.2",",0,13,","2340.6","0","263.7",",0","153.2",",,,0","","","","","","","109",",,,0","10.00",",0","15.99",",,,0","4.00",",,,0","","","220",",X","","","","","","","12.5",",X","","","","","",""
"USW00093820","1967-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","29.2","0","23.9",",0","11",",0","6",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","17",",0","0",",0","6","","","","19670404",",,0","19670430","+,,0","19670430","+,,0","4","","19670410",",,0","19670416","+,,0","-0.6",",0,04,","0",",,0,30,+","0",",,0,30,+","29.0",",,0,10,","27.8",",0,16,+","2467.7","0","127.1",",0","91.6",",,,0","","","","","","","0",",,,0","14.89",",0","21.07",",,,0","8.72",",,,0","","","220",",X","","","","","","","12.1",",X","","","","","",""
"USW00093820","1967-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","57.3","0","28.1",",0","15",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","10","","1","","19670503",",,0","19670531","+,,0","19670531","+,,0","8","","19670514",",,0","19670525",",,0","1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","49.0",",,0,14,","30.0",",0,25,","2547.3","0","79.6",",0","176.2",",,,0","","","","","","","0",",,,0","16.67",",0","22.01",",,,0","11.33",",,,0","","","220",",X","","","","","","","12.5",",X","","","","","",""
"USW00093820","1967-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","188.6","0","131.3",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","16","","2","","19670602",",,0","19670630","+,,0","19670630","+,,0","6","","19670603",",,0","19670614",",,0","11.1",",0,02,","0",",,0,30,+","0",",,0,30,+","24.9",",,0,03,","33.3",",0,14,","2560.4","0","13.1",",0","67.4",",,,0","","","","","","","0",",,,0","22.27",",0","27.33",",,,0","17.22",",,,0","","","200",",X","","","","","","","10.3",",X","","","","","",""
"USW00093820","1967-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","318.4","0","129.8",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","22","","4","","19670705",",,0","19670731","+,,0","19670731","+,,0","8","","19670720",",,0","19670724",",,0","11.7",",0,05,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,20,","31.1",",0,24,","1.4","0","1.4",",0","149.1",",,,0","","","","","","","0",",,,0","22.47",",0","27.22",",,,0","17.73",",,,0","","","230",",X","","","","","","","13.0",",X","","","","","",""
"USW00093820","1967-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","417.7","0","99.3",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19","","1","","19670813",",,0","19670831","+,,0","19670831","+,,0","3","","19670819",",,0","19670808",",,0","10.6",",0,13,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,19,","31.1",",0,08,","3.9","0","2.5",",0","92.1",",,,0","","","","","","","0",",,,0","21.45",",0","26.42",",,,0","16.49",",,,0","","","40",",X","","","","","","","8.0",",X","","","","","",""
"USW00093820","1967-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","463.5","0","45.8",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","13","","","","19670929",",,0","19670930","+,,0","19670930","+,,0","1","","19670927",",,0","19670920",",,0","3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","32.3",",,0,27,","30.6",",0,20,","51.9","0","48.0",",0","75.4",",,,0","","","","","","","0",",,,0","18.26",",0","24.39",",,,0","12.12",",,,0","","","180",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1967-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","475.0","0","11.5",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","9","","","","19671029",",,0","19671031","+,,0","19671031","+,,0","2","","19671024",",,0","19671004",",,0","-0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,24,","27.2",",0,04,","216.9","0","165.0",",0","53.6",",,,0","","","","","","","0",",,,0","13.38",",0","19.18",",,,0","7.58",",,,0","","","250",",X","","","","","","","10.3",",X","","","","","",""
"USW00093820","1967-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","475.0","0","0.0",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0",",0","0",",0","12","","1","","19671128",",,0","19671130","+,,0","19671124","+,,0","1","","19671130",",,0","19671110",",,0","-7.8",",0,28,","0",",,0,30,+","0",",T,0,24,+","38.4",",,0,30,","18.3",",0,10,","622.8","0","405.9",",0","105.6",",,,0","","","","","","","0",",T,,0","4.80",",0","9.13",",,,0","0.48",",,,0","","","240",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1967-12","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","475.0","0","0.0",",0","15",",0","9",",0","0",",0","4",",0","2",",0","0",",0","16",",0","6",",0","1",",0","0",",0","16","","","","19671231",",,0","19671229","+,,0","19671231",",,0","2","","19671202",",,0","19671221",",,0","-12.8",",0,31,","51",",,0,29,+","198",",,0,31,","23.6",",,0,02,","21.7",",0,21,","1071.7","0","448.9",",0","101.4",",,,0","","","","","","","272",",,,0","3.85",",0","8.83",",,,0","-1.13",",,,0","","","210",",X","","","","","","","12.5",",X","","","","","",""
"USW00093820","1968-01","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","5",",0","0",",0","22",",0","3",",0","2",",0","24",",0","11",",0","0",",0","0",",0","15","","5","","19680108",",,0","19680115",",,0","19680113",",,0","","","19680113",",,0","19680128",",,0","-19.4",",0,08,","254",",,0,15,","135",",,0,13,","10.7",",,0,13,","14.4",",0,28,","1681.7","0","610.0",",0","36.8",",,,0","","","","","","","308",",,,0","-1.34",",0","3.08",",,,0","-5.77",",,,0","","","270",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1968-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","4",",0","1",",0","1",",0","27",",0","7",",0","0",",0","0",",0","6","","1","","19680222",",,0","19680223","+,,0","19680220",",,0","","","19680202",",,0","19680201",",,0","-18.3",",0,22,","51",",,0,23,+","56",",,0,20,","6.4",",,0,02,","17.2",",0,01,","2278.6","0","596.9",",0","18.1",",,,0","","","","","","","79",",,,0","-2.25",",0","3.17",",,,0","-7.67",",,,0","","","170",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1968-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.6","0","0.6",",0","13",",0","10",",0","2",",0","5",",0","1",",0","0",",0","15",",0","1",",0","7",",0","0",",0","11","","2","","19680303",",,0","19680323",",,0","19680322",",,0","5","","19680322",",,0","19680329",",,0","-8.3",",0,03,","203",",,0,23,","188",",,0,22,","43.4",",,0,22,","25.6",",0,29,","2606.3","0","327.7",",0","171.8",",,,0","","","","","","","219",",,,0","7.78",",0","13.89",",,,0","1.67",",,,0","","","60",",X","","","","","","","9.8",",X","","","","","",""
"USW00093820","1968-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","3.4","0","2.8",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","8","","1","","19680411",",,0","19680430","+,,0","19680430","+,,0","4","","19680404",",,0","19680420",",,0","0.6",",0,11,","0",",,0,30,+","0",",,0,30,+","48.0",",,0,04,","26.1",",0,20,","2775.1","0","168.8",",0","82.2",",,,0","","","","","","","0",",,,0","12.80",",0","18.79",",,,0","6.81",",,,0","","","190",",X","","","","","","","12.1",",X","","","","","",""
"USW00093820","1968-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","22.8","0","19.4",",0","19",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","16","","","","19680506",",,0","19680531","+,,0","19680531","+,,0","8","","19680526",",,0","19680503","+,,0","1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,26,","27.8",",0,03,+","2845.5","0","70.4",",0","174.6",",,,0","","","","","","","0",",,,0","16.69",",0","21.78",",,,0","11.59",",,,0","","","180",",X","","","","","","","13.0",",X","","","","","",""
"USW00093820","1968-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","142.9","0","120.1",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","9","","1","","19680613",",,0","19680630","+,,0","19680630","+,,0","6","","19680617",",,0","19680630","+,,0","9.4",",0,13,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,17,","32.8",",0,30,+","2850.3","0","4.8",",0","71.9",",,,0","","","","","","","0",",,,0","22.18",",0","27.99",",,,0","16.37",",,,0","","","220",",X","","","","","","","15.6",",X","","","","","",""
"USW00093820","1968-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","329.6","0","186.7",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","12","","2","","19680704",",,0","19680731","+,,0","19680731","+,,0","15","","19680720",",,0","19680701",",,0","10.0",",0,04,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,20,","33.9",",0,01,","0.3","0","0.3",",0","115.3",",,,0","","","","","","","0",",,,0","24.35",",0","29.72",",,,0","18.97",",,,0","","","210",",X","","","","","","","8.9",",X","","","","","",""
"USW00093820","1968-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","513.2","0","183.6",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","13","","1","","19680829","+,,0","19680831","+,,0","19680831","+,,0","7","","19680814",",,0","19680823",",,0","9.4",",0,29,+","0",",,0,31,+","0",",,0,31,+","90.4",",,0,14,","33.9",",0,23,","4.0","0","3.7",",0","133.9",",,,0","","","","","","","0",",,,0","24.14",",0","29.33",",,,0","18.94",",,,0","","","360",",X","","","","","","","9.4",",X","","","","","",""
"USW00093820","1968-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","572.5","0","59.3",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","17","","1","","19680928","+,,0","19680930","+,,0","19680930","+,,0","2","","19680905",",,0","19680903",",,0","8.9",",0,28,+","0",",,0,30,+","0",",,0,30,+","32.0",",,0,05,","30.6",",0,03,","17.4","0","13.4",",0","75.6",",,,0","","","","","","","0",",,,0","19.86",",0","25.48",",,,0","14.24",",,,0","","","220",",X","","","","","","","13.0",",X","","","","","",""
"USW00093820","1968-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","594.1","0","21.6",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","11","","1","","19681030",",,0","19681031","+,,0","19681031","+,,0","2","","19681006",",,0","19681001",",,0","-1.7",",0,30,","0",",,0,31,+","0",",,0,31,+","22.4",",,0,06,","28.3",",0,01,","184.7","0","167.3",",0","65.3",",,,0","","","","","","","0",",,,0","13.63",",0","19.60",",,,0","7.67",",,,0","","","230",",X","","","","","","","9.8",",X","","","","","",""
"USW00093820","1968-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","594.7","0","0.6",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","7",",0","1",",0","2",",0","0",",0","14","","1","","19681121",",,0","19681120","+,,0","19681120","+,,0","","","19681127",",,0","19681101",",,0","-5.0",",0,21,","0",",T,0,20,+","8",",,0,20,+","30.7",",,0,27,","25.0",",0,01,","495.9","0","311.2",",0","82.1",",,,0","","","","","","","27",",,,0","7.98",",0","12.37",",,,0","3.59",",,,0","","","220",",X","","","","","","","13.4",",X","","","","","",""
"USW00093820","1968-12","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","594.7","0","0.0",",0","14",",0","8",",0","0",",0","1",",0","0",",0","0",",0","22",",0","6",",0","0",",0","0",",0","8","","","","19681231","+,,0","19681215",",,0","19681214",",,0","","","19681228",",,0","19681227",",,0","-12.8",",0,31,+","25",",,0,15,","18",",,0,14,","20.6",",,0,28,","15.6",",0,27,","1020.2","0","524.3",",0","73.6",",,,0","","","","","","","39",",,,0","1.42",",0","6.04",",,,0","-3.20",",,,0","","","250",",X","","","","","","","14.3",",X","","","","","",""
"USW00093820","1969-01","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","8",",0","1",",0","2",",0","1",",0","0",",0","19",",0","9",",0","0",",0","0",",0","11","","1","","19690105",",,0","19690108","+,,0","19690106",",,0","1","","19690128",",,0","19690130",",,0","-16.7",",0,05,","25",",,0,08,+","33",",,0,06,","28.4",",,0,28,","14.4",",0,30,","1587.2","0","567.0",",0","108.3",",,,0","","","","","","","49",",,,0","0.04",",0","4.63",",,,0","-4.54",",,,0","","","290",",X","","","","","","","10.7",",X","","","","","",""
"USW00093820","1969-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","6",",0","0",",0","3",",0","2",",0","0",",0","19",",0","2",",0","0",",0","0",",0","12","","4","","19690214",",,0","19690217",",,0","19690216",",,0","1","","19690206",",,0","19690221","+,,0","-9.4",",0,14,","51",",,0,17,","71",",,0,16,","14.0",",,0,06,","12.8",",0,21,+","2035.4","0","448.2",",0","40.7",",,,0","","","","","","","155",",,,0","2.33",",0","6.35",",,,0","-1.70",",,,0","","","190",",X","","","","","","","10.3",",X","","","","","",""
"USW00093820","1969-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","8",",0","5",",0","0",",0","2",",0","0",",0","0",",0","23",",0","2",",0","2",",0","0",",0","8","","","","19690312",",,0","19690301",",,0","19690306",",,0","","","19690323",",,0","19690319",",,0","-10.6",",0,12,","51",",,0,01,","20",",,0,06,","14.2",",,0,23,","23.3",",0,19,","2485.0","0","449.6",",0","38.1",",,,0","","","","","","","44",",,,0","3.83",",0","9.48",",,,0","-1.82",",,,0","","","200",",X","","","","","","","12.1",",X","","","","","",""
"USW00093820","1969-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","3.9","0","3.9",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","12",",0","0",",0","13","","3","","19690420","+,,0","19690430","+,,0","19690430","+,,0","","","19690418",",,0","19690417",",,0","0.0",",0,20,+","0",",,0,30,+","0",",,0,30,+","37.6",",,0,18,","27.8",",0,17,","2633.9","0","148.9",",0","97.3",",,,0","","","","","","","0",",,,0","13.50",",0","19.89",",,,0","7.10",",,,0","","","290",",X","","","","","","","10.3",",X","","","","","",""
"USW00093820","1969-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","55.3","0","51.4",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","12","","1","","19690501",",,0","19690531","+,,0","19690531","+,,0","6","","19690508",",,0","19690531",",,0","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","34.3",",,0,08,","31.7",",0,31,","2677.5","0","43.6",",0","95.9",",,,0","","","","","","","0",",,,0","18.58",",0","24.63",",,,0","12.54",",,,0","","","290",",X","","","","","","","11.2",",X","","","","","",""
"USW00093820","1969-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","195.8","0","140.5",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","9",",0","11","","1","","19690603",",,0","19690630","+,,0","19690630","+,,0","10","","19690614",",,0","19690612",",,0","7.2",",0,03,","0",",,0,30,+","0",",,0,30,+","39.4",",,0,14,","33.3",",0,12,","2688.1","0","10.6",",0","117.1",",,,0","","","","","","","0",",,,0","22.66",",0","28.21",",,,0","17.12",",,,0","","","220",",X","","","","","","","11.2",",X","","","","","",""
